"Author","Year","Lat","Lon","MAT","MAP","Soil.order","MineralType","Top.depth","Bottom.depth","Vegetation","frc_method","Clay","Silt","Sand","SiltClayPercent","Bulk.C","SiltClayC","POM_C","source"
"Lugato",2021,58.94776,24.84629,5.288131387,730.7145712,"","HM",0,20,"Grassland","Particle_Size",17,39,44,53.818,25.3,21.317,5.905,"LUCAS"
"Lugato",2021,59.36782,24.5254,5.576073936,666.9532679,"","HM",0,20,"Boreal Forest","Particle_Size",20,26,54,27.995,79,32.81,52.236,"LUCAS"
"Lugato",2021,42.04849,-7.12514,10.39085559,1194.004443,"","HM",0,20,"Shrubland","Particle_Size",5,45,49,45.096,59.9,28.821,32.178,"LUCAS"
"Lugato",2021,42.29946,-7.89619,13.91505654,1602.63516,"","HM",0,20,"Temperate Forest","Particle_Size",12,23,64,36.352,39.6,20.983,14.922,"LUCAS"
"Lugato",2021,42.12506,-7.94286,12.2002047,1584.562349,"","HM",0,20,"Cropland","Particle_Size",9,18,73,30.332,18.6,14.174,4.193,"LUCAS"
"Lugato",2021,43.26765,-6.55077,10.897904,1151.948307,"","HM",0,20,"Grassland","Particle_Size",12,63,25,63.74,52.3,35.79,13.446,"LUCAS"
"Lugato",2021,43.32423,-3.17138,13.17143679,1171.545625,"","HM",0,20,"Temperate Forest","Particle_Size",20,63,18,86.38,46.5,30.682,15.386,"LUCAS"
"Lugato",2021,42.76154,-2.42584,10.48613994,791.8736055,"","HM",0,20,"Grassland","Particle_Size",18,21,60,39.585,21.4,15.747,5.544,"LUCAS"
"Lugato",2021,43.00564,-1.75774,11.19176906,1073.289859,"","HM",0,20,"Grassland","Particle_Size",34,64,3,90.863,47.7,33.674,12.56,"LUCAS"
"Lugato",2021,42.82475,-1.74628,12.46662536,857.3217518,"","HM",0,20,"Cropland","Particle_Size",41,43,16,86.361,10,12.202,2.141,"LUCAS"
"Lugato",2021,42.19838,-1.64748,14.04345814,450.7668656,"","HM",0,20,"Temperate Forest","Particle_Size",30,59,11,89.993,12.4,6.164,1.582,"LUCAS"
"Lugato",2021,42.53415,-1.73783,12.85008798,603.6166776,"","HM",0,20,"Shrubland","Particle_Size",33,57,10,87.642,30.3,14.554,10.537,"LUCAS"
"Lugato",2021,42.19279,-1.69531,14.08339086,442.0327797,"","HM",0,20,"Cropland","Particle_Size",26,69,5,96.11,13.3,7.509,3.936,"LUCAS"
"Lugato",2021,42.23349,-2.11962,11.88930549,466.2128836,"","HM",0,20,"Cropland","Particle_Size",11,26,64,39.245,6.5,2.129,1.554,"LUCAS"
"Lugato",2021,42.49322,-2.961,11.7269035,551.7820548,"","HM",0,20,"Cropland","Particle_Size",31,60,9,92.398,7.5,10.842,1.008,"LUCAS"
"Lugato",2021,41.74793,-0.27608,14.44918302,425.4910529,"","HM",0,20,"Cropland","Particle_Size",24,38,38,63.279,34.8,21.903,10.151,"LUCAS"
"Lugato",2021,42.01364,-0.34557,14.15073483,498.8439824,"","HM",0,20,"Grassland","Particle_Size",16,49,35,64.747,9.2,6.494,2.722,"LUCAS"
"Lugato",2021,41.59794,-0.49236,14.83878669,384.9695313,"","HM",0,20,"Cropland","Particle_Size",32,62,6,93.851,16.6,14.227,3.974,"LUCAS"
"Lugato",2021,41.28349,-1.03998,12.49879494,399.4864565,"","HM",0,20,"Cropland","Particle_Size",29,34,37,63.521,8.5,6.651,1.472,"LUCAS"
"Lugato",2021,42.59564,-3.15646,10.90588547,643.5352617,"","HM",0,20,"Cropland","Particle_Size",52,44,4,99.402,24.7,31.048,3.062,"LUCAS"
"Lugato",2021,42.56294,-3.94056,10.7964986,589.8732422,"","HM",0,20,"Cropland","Particle_Size",47,47,6,96.152,10.5,9.528,6.097,"LUCAS"
"Lugato",2021,42.350208,-4.408936,11.40013776,472.638744,"","HM",0,20,"Cropland","Particle_Size",8,18,74,27.075,13.6,6.964,4.838,"LUCAS"
"Lugato",2021,41.646722,-4.460467,11.76594751,413.9429142,"","HM",0,20,"Cropland","Particle_Size",41,46,13,89.651,14.9,10.319,1.531,"LUCAS"
"Lugato",2021,42.294433,-4.790491,11.42045253,484.9561144,"","HM",0,20,"Cropland","Particle_Size",10,19,71,30.568,4.8,3.338,1.753,"LUCAS"
"Lugato",2021,42.675287,-5.18493,10.38992204,587.998367,"","HM",0,20,"Temperate Forest","Particle_Size",14,34,53,44.864,15.6,8.587,5.445,"LUCAS"
"Lugato",2021,40.38758,-4.79022,11.70949311,393.4286985,"","HM",0,20,"Shrubland","Particle_Size",4,15,81,20.125,11.1,7.261,5.18,"LUCAS"
"Lugato",2021,41.94337,-5.29365,12.13577541,499.6439725,"","HM",0,20,"Cropland","Particle_Size",13,31,56,43.846,9.2,5.525,2.373,"LUCAS"
"Lugato",2021,42.03664,-5.98356,12.11609815,720.9103116,"","HM",0,20,"Cropland","Particle_Size",23,42,35,62.173,6.7,6.199,1.272,"LUCAS"
"Lugato",2021,39.54837,-1.98269,13.62011658,432.7823195,"","HM",0,20,"Cropland","Particle_Size",38,40,22,74.108,9.6,6.735,2.183,"LUCAS"
"Lugato",2021,40.29886,-2.55189,13.18308764,471.4832057,"","HM",0,20,"Cropland","Particle_Size",29,54,18,82.524,13.9,12.995,0.457,"LUCAS"
"Lugato",2021,41.00472,-2.88685,12.12833252,423.262463,"","HM",0,20,"Shrubland","Particle_Size",12,31,57,42.036,36.1,15.768,22.965,"LUCAS"
"Lugato",2021,39.77579,-2.63782,13.62371442,460.2667439,"","HM",0,20,"Cropland","Particle_Size",31,38,31,63.379,19.4,9.36,11.828,"LUCAS"
"Lugato",2021,40.68377,-2.9641,11.98770691,440.1850769,"","HM",0,20,"Cropland","Particle_Size",28,51,21,81.058,11.2,9.985,2.188,"LUCAS"
"Lugato",2021,40.80122,-3.18052,12.94806467,387.7412077,"","HM",0,20,"Cropland","Particle_Size",12,38,50,46.63,4.8,3.413,1.633,"LUCAS"
"Lugato",2021,39.90529,-4.58263,15.42178761,337.4799506,"","HM",0,20,"Grassland","Particle_Size",28,31,41,57.068,9.1,8.655,2.095,"LUCAS"
"Lugato",2021,38.3798,-5.9645,15.55966041,649.3494787,"","HM",0,20,"Cropland","Particle_Size",47,32,21,80.014,10.3,11.242,1.091,"LUCAS"
"Lugato",2021,39.63006,-6.94127,16.20601821,631.1679473,"","HM",0,20,"Grassland","Particle_Size",10,54,36,64.602,19,10.02,9.037,"LUCAS"
"Lugato",2021,39.6421,-0.38163,16.61058358,426.7494124,"","HM",0,20,"Cropland","Particle_Size",16,64,20,76.003,19.8,13.875,3.543,"LUCAS"
"Lugato",2021,37.89355,-3.15307,16.37593877,375.1307563,"","HM",0,20,"Cropland","Particle_Size",36,52,13,89.796,9.9,7.758,2.359,"LUCAS"
"Lugato",2021,37.14947,-3.73749,16.00924359,400.099944,"","HM",0,20,"Cropland","Particle_Size",19,41,40,52.035,19.3,9.535,4.375,"LUCAS"
"Lugato",2021,37.85609,-3.92651,16.93488049,450.87228,"","HM",0,20,"Cropland","Particle_Size",53,36,11,90.781,3.6,6.778,0.545,"LUCAS"
"Lugato",2021,36.90142,-4.52744,16.38574673,591.5932705,"","HM",0,20,"Cropland","Particle_Size",37,23,40,57.69,16.2,12.409,3.502,"LUCAS"
"Lugato",2021,37.35452,-4.92078,17.28215078,567.2358545,"","HM",0,20,"Cropland","Particle_Size",57,37,6,94.806,9.7,11.056,2.636,"LUCAS"
"Lugato",2021,37.65293,-5.23936,17.54579051,540.4224875,"","HM",0,20,"Cropland","Particle_Size",35,27,39,61.014,10.9,8.727,5.51,"LUCAS"
"Lugato",2021,37.44606,-5.49121,17.71779697,553.0821489,"","HM",0,20,"Cropland","Particle_Size",56,35,9,92.438,9.8,8.637,1.12,"LUCAS"
"Lugato",2021,37.5819,-5.89044,17.90105383,521.6657113,"","HM",0,20,"Cropland","Particle_Size",57,38,4,96.434,12.6,10.588,1.848,"LUCAS"
"Lugato",2021,37.15503,-6.01948,17.8754137,540.574703,"","HM",0,20,"Cropland","Particle_Size",56,39,5,94.975,15.6,12.795,1.715,"LUCAS"
"Lugato",2021,36.68343,-6.18363,17.86956399,563.1362489,"","HM",0,20,"Cropland","Particle_Size",43,36,20,78.472,20.6,42.033,2.02,"LUCAS"
"Lugato",2021,62.72349,30.56561,2.056421332,672.8907751,"","HM",0,20,"Shrubland","Particle_Size",3,33,64,34.995,27.1,9.718,3.682,"LUCAS"
"Lugato",2021,62.1106,29.70322,3.030579247,591.9660412,"","HM",0,20,"Boreal Forest","Particle_Size",4,34,62,38.716,30.8,15.521,9.698,"LUCAS"
"Lugato",2021,63.35118,30.09801,1.849570171,625.3711399,"","HM",0,20,"Boreal Forest","Particle_Size",2,26,72,29.225,15.8,7.338,4.59,"LUCAS"
"Lugato",2021,62.77737,29.33438,2.579825482,622.4084838,"","HM",0,20,"Boreal Forest","Particle_Size",5,7,88,13.378,30.2,16.882,11.143,"LUCAS"
"Lugato",2021,64.61197,29.9423,0.585647884,601.5193563,"","HM",0,20,"Boreal Forest","Particle_Size",5,25,70,27.457,39.4,19.731,22.849,"LUCAS"
"Lugato",2021,62.59477,28.12273,3.068875424,620.7388401,"","HM",0,20,"Boreal Forest","Particle_Size",5,17,77,18.348,53.5,17.029,28.608,"LUCAS"
"Lugato",2021,64.49519,27.30969,1.694507365,590.1720915,"","HM",0,20,"Boreal Forest","Particle_Size",3,16,81,15.768,26.1,5.591,10.579,"LUCAS"
"Lugato",2021,63.79885,26.88131,2.147428807,602.7601415,"","HM",0,20,"Cropland","Particle_Size",28,64,8,90.675,44.6,19.849,22.504,"LUCAS"
"Lugato",2021,64.3387,26.87026,1.963528433,575.983854,"","HM",0,20,"Boreal Forest","Particle_Size",33,56,11,87.695,3.1,2.044,0.56,"LUCAS"
"Lugato",2021,61.34378,29.29207,3.600052233,631.5121145,"","HM",0,20,"Boreal Forest","Particle_Size",3,8,89,13.656,19.9,12.054,7.445,"LUCAS"
"Lugato",2021,60.62921,25.95274,4.370942395,657.401685,"","HM",0,20,"Cropland","Particle_Size",51,40,9,92.589,29.1,22.231,5.996,"LUCAS"
"Lugato",2021,60.27251,24.29568,4.784819103,665.6259073,"","HM",0,20,"Cropland","Particle_Size",43,53,4,98.234,19.3,17.132,2.437,"LUCAS"
"Lugato",2021,61.1086,24.55586,3.902912382,595.1088116,"","HM",0,20,"Cropland","Particle_Size",26,67,8,93.702,23.2,18.656,3.581,"LUCAS"
"Lugato",2021,61.02187,24.32807,4.124299481,593.3898554,"","HM",0,20,"Boreal Forest","Particle_Size",10,39,51,33.644,110.8,37.816,72.667,"LUCAS"
"Lugato",2021,60.29353,23.53,4.748638965,708.4011858,"","HM",0,20,"Cropland","Particle_Size",36,49,15,86.633,32.1,25.409,5.758,"LUCAS"
"Lugato",2021,60.47084,21.97681,5.316910601,650.8201161,"","HM",0,20,"Boreal Forest","Particle_Size",63,29,8,91.645,36.5,24.79,7.91,"LUCAS"
"Lugato",2021,60.63616,21.51993,5.093474967,614.0617345,"","HM",0,20,"Cropland","Particle_Size",28,30,42,58.018,12.7,10.345,2.039,"LUCAS"
"Lugato",2021,63.05977,24.54746,2.561910765,596.5243811,"","HM",0,20,"Cropland","Particle_Size",7,88,5,92.33,37.4,27.265,7.707,"LUCAS"
"Lugato",2021,61.65969,23.81208,3.753609951,619.5668126,"","HM",0,20,"Grassland","Particle_Size",34,51,14,88.823,30.2,25.226,4.721,"LUCAS"
"Lugato",2021,62.38514,23.90614,2.894782292,607.9216918,"","HM",0,20,"Boreal Forest","Particle_Size",5,23,72,15.486,72.2,7.925,47.947,"LUCAS"
"Lugato",2021,61.7756,23.55485,3.420511358,664.0082364,"","HM",0,20,"Grassland","Particle_Size",5,16,80,22.204,24.7,15.72,7.665,"LUCAS"
"Lugato",2021,62.52953,23.73545,2.891236822,575.5176494,"","HM",0,20,"Boreal Forest","Particle_Size",3,31,66,26.2,43,12.531,21.02,"LUCAS"
"Lugato",2021,62.09929,23.42509,3.086709119,642.0664288,"","HM",0,20,"Boreal Forest","Particle_Size",3,35,61,35.794,21.5,9.46,9.605,"LUCAS"
"Lugato",2021,61.13882,22.90613,4.11278147,601.5613552,"","HM",0,20,"Cropland","Particle_Size",32,56,12,89.616,25,19.402,4.368,"LUCAS"
"Lugato",2021,63.70593,23.30988,3.042784458,534.0797869,"","HM",0,20,"Cropland","Particle_Size",5,44,51,46.375,22.1,16.551,6.015,"LUCAS"
"Lugato",2021,62.77641,22.3764,3.579069379,549.8677525,"","HM",0,20,"Boreal Forest","Particle_Size",15,57,28,69.342,33.9,24.453,8.727,"LUCAS"
"Lugato",2021,62.57029,22.21278,3.595449654,593.6707666,"","HM",0,20,"Boreal Forest","Particle_Size",11,40,49,51.044,9.7,6.222,2.845,"LUCAS"
"Lugato",2021,63.61128,23.55298,2.935271278,533.7271176,"","HM",0,20,"Boreal Forest","Particle_Size",4,26,70,27.116,45.9,13.924,16.589,"LUCAS"
"Lugato",2021,48.68017,4.85031,10.63992408,820.26005,"","HM",0,20,"Cropland","Particle_Size",20,74,6,95.094,9,6.964,0.91,"LUCAS"
"Lugato",2021,48.28292,4.83694,9.806784516,810.6126778,"","HM",0,20,"Grassland","Particle_Size",34,53,13,88.52,44.6,34.033,13.78,"LUCAS"
"Lugato",2021,49.78154,4.148113,9.373523216,856.6896182,"","HM",0,20,"Grassland","Particle_Size",20,76,4,94.286,24.5,17.537,4.04,"LUCAS"
"Lugato",2021,49.655714,3.189963,10.09091587,653.1997362,"","HM",0,20,"Cropland","Particle_Size",25,69,6,91.866,10.1,0.92,0.893,"LUCAS"
"Lugato",2021,49.510133,2.599668,10.16085263,652.2618099,"","HM",0,20,"Cropland","Particle_Size",22,72,6,93.916,13.2,11.12,2.3,"LUCAS"
"Lugato",2021,50.055114,2.374799,9.681196666,713.1736461,"","HM",0,20,"Cropland","Particle_Size",20,76,4,92.345,10.2,8.602,1.198,"LUCAS"
"Lugato",2021,49.841979,0.95229,10.70665354,737.6339698,"","HM",0,20,"Cropland","Particle_Size",14,79,7,81.791,8.2,6.771,0.972,"LUCAS"
"Lugato",2021,49.733494,0.298734,10.81419697,747.2732427,"","HM",0,20,"Cropland","Particle_Size",10,59,32,58.517,17.6,12.997,4.22,"LUCAS"
"Lugato",2021,48.297393,1.559014,10.61428329,612.8757615,"","HM",0,20,"Cropland","Particle_Size",21,73,6,95.055,9.9,8.679,1.752,"LUCAS"
"Lugato",2021,49.288858,-0.610234,11.15404654,764.506506,"","HM",0,20,"Cropland","Particle_Size",19,76,6,89.666,12.6,10.948,0.998,"LUCAS"
"Lugato",2021,48.551406,-1.275005,11.18258382,779.1323323,"","HM",0,20,"Cropland","Particle_Size",14,78,8,86.573,16.1,11.783,2.561,"LUCAS"
"Lugato",2021,46.783509,3.172694,10.78354131,765.9739339,"","HM",0,20,"Grassland","Particle_Size",16,24,60,35.804,48.2,30.988,21.71,"LUCAS"
"Lugato",2021,50.33093,2.725768,9.98146382,698.4546955,"","HM",0,20,"Cropland","Particle_Size",16,81,3,94.739,9.8,8.624,1.55,"LUCAS"
"Lugato",2021,49.086575,7.138689,9.282198846,867.7030114,"","HM",0,20,"Grassland","Particle_Size",36,52,12,95.432,49.7,39.995,10.301,"LUCAS"
"Lugato",2021,49.206363,6.307497,9.565076416,816.4295312,"","HM",0,20,"Grassland","Particle_Size",41,52,7,96.565,27,22.587,2.954,"LUCAS"
"Lugato",2021,49.287701,6.053741,9.257799446,864.2946194,"","HM",0,20,"Temperate Forest","Particle_Size",20,76,5,96.561,25.6,15.961,6.207,"LUCAS"
"Lugato",2021,48.020614,5.884201,9.704651816,893.4257826,"","HM",0,20,"Grassland","Particle_Size",30,63,7,91.872,34.5,23.391,6.527,"LUCAS"
"Lugato",2021,47.156121,5.899845,10.54128509,1107.725173,"","HM",0,20,"Grassland","Particle_Size",39,58,3,97.029,30.5,25.072,2.131,"LUCAS"
"Lugato",2021,46.546383,5.529393,9.697695748,1192.375166,"","HM",0,20,"Grassland","Particle_Size",27,69,4,92.725,36.9,28.717,6.21,"LUCAS"
"Lugato",2021,46.435255,5.460552,10.36860157,1126.267358,"","HM",0,20,"Grassland","Particle_Size",29,61,10,92.786,53.3,44.851,8.449,"LUCAS"
"Lugato",2021,47.966618,-0.006396,11.55827566,695.4233473,"","HM",0,20,"Grassland","Particle_Size",22,67,12,77.027,49.5,31.173,16.375,"LUCAS"
"Lugato",2021,48.038229,-0.779806,11.47810913,756.424266,"","HM",0,20,"Temperate Forest","Particle_Size",17,73,10,79.518,70.2,30.686,26.161,"LUCAS"
"Lugato",2021,48.086311,-0.844381,11.49002974,750.9111625,"","HM",0,20,"Temperate Forest","Particle_Size",22,62,16,77.506,34,20.981,10.626,"LUCAS"
"Lugato",2021,47.902416,-1.048583,11.69285614,740.9609335,"","HM",0,20,"Grassland","Particle_Size",20,58,22,77.763,19.3,12.714,4.683,"LUCAS"
"Lugato",2021,47.544359,-0.998083,11.82926707,749.0312861,"","HM",0,20,"Cropland","Particle_Size",22,19,59,42.214,24.3,16.865,2.957,"LUCAS"
"Lugato",2021,47.003611,-1.815583,12.40142188,771.4561823,"","HM",0,20,"Grassland","Particle_Size",14,15,72,28.623,32.6,24.902,9.129,"LUCAS"
"Lugato",2021,47.748815,-2.774665,11.80365687,914.0352885,"","HM",0,20,"Cropland","Particle_Size",18,56,26,70.403,37.1,29.478,7.378,"LUCAS"
"Lugato",2021,47.970448,-2.912388,11.65256229,925.3532689,"","HM",0,20,"Cropland","Particle_Size",17,67,16,75.877,31.6,22.998,8.346,"LUCAS"
"Lugato",2021,47.522143,-2.852118,12.26467504,842.4088935,"","HM",0,20,"Grassland","Particle_Size",12,30,59,43.584,48.4,24.751,21.651,"LUCAS"
"Lugato",2021,48.134769,-3.364543,10.84640317,1078.533808,"","HM",0,20,"Cropland","Particle_Size",20,45,34,59.839,36.8,26.814,5.071,"LUCAS"
"Lugato",2021,46.754018,0.622231,11.68902764,695.3199876,"","HM",0,20,"Temperate Forest","Particle_Size",27,49,24,76.241,31.6,23.818,6.315,"LUCAS"
"Lugato",2021,46.903416,0.065838,11.79764392,711.4540845,"","HM",0,20,"Cropland","Particle_Size",27,24,50,50.667,13.1,14.557,2.166,"LUCAS"
"Lugato",2021,46.084318,0.035719,11.94958369,899.6788045,"","HM",0,20,"Temperate Forest","Particle_Size",15,78,7,95.964,31.5,21.419,8.068,"LUCAS"
"Lugato",2021,46.703858,-0.318959,11.58521193,826.192331,"","HM",0,20,"Cropland","Particle_Size",20,50,30,71.531,13.3,10.708,1.632,"LUCAS"
"Lugato",2021,46.258495,-0.232491,12.00056034,889.0448416,"","HM",0,20,"Cropland","Particle_Size",25,67,8,94.28,26.3,24.526,2.114,"LUCAS"
"Lugato",2021,46.24193,-1.120508,12.69876144,752.0647563,"","HM",0,20,"Cropland","Particle_Size",40,54,7,95.275,18.8,17.583,1.135,"LUCAS"
"Lugato",2021,45.005375,1.150909,12.3494689,928.7985737,"","HM",0,20,"Cropland","Particle_Size",10,31,59,39.774,9.2,6.618,1.88,"LUCAS"
"Lugato",2021,44.21089,0.23251,12.6326486,1005.634753,"","HM",0,20,"Temperate Forest","Particle_Size",2,6,92,11.123,15.1,12.047,1.659,"LUCAS"
"Lugato",2021,44.41548,2.9084,10.40776778,693.4697999,"","HM",0,20,"Grassland","Particle_Size",54,37,9,90.868,54.6,45.398,9.286,"LUCAS"
"Lugato",2021,44.48244,2.57205,11.03788136,712.0354194,"","HM",0,20,"Cropland","Particle_Size",36,53,11,88.527,53.5,38.74,13.409,"LUCAS"
"Lugato",2021,43.882224,2.050493,13.01886341,715.4133501,"","HM",0,20,"Temperate Forest","Particle_Size",17,48,35,65.398,21,12.027,4.484,"LUCAS"
"Lugato",2021,43.641453,1.984131,13.17637976,722.4664924,"","HM",0,20,"Cropland","Particle_Size",44,30,26,76.156,14.7,11.827,2.766,"LUCAS"
"Lugato",2021,44.414165,1.673164,12.18490917,792.7663052,"","HM",0,20,"Temperate Forest","Particle_Size",28,56,16,86.829,30.1,25.823,5.417,"LUCAS"
"Lugato",2021,44.361334,1.252143,12.54907357,856.240717,"","HM",0,20,"Cropland","Particle_Size",27,62,10,89.396,17.7,15.408,1.558,"LUCAS"
"Lugato",2021,44.23906,1.09474,12.84102653,839.2122356,"","HM",0,20,"Temperate Forest","Particle_Size",28,32,40,59.452,10,7.243,3.185,"LUCAS"
"Lugato",2021,43.355387,0.163303,12.87531753,1299.151153,"","HM",0,20,"Cropland","Particle_Size",19,62,18,80.441,9.5,7.048,1.144,"LUCAS"
"Lugato",2021,45.81672,4.584692,11.25938621,800.0483772,"","HM",0,20,"Grassland","Particle_Size",26,18,56,46.511,19.8,15.102,5.543,"LUCAS"
"Lugato",2021,45.80917,3.78625,9.002273695,779.278734,"","HM",0,20,"Temperate Forest","Particle_Size",11,31,58,40.651,28.2,18.834,7.169,"LUCAS"
"Lugato",2021,46.174076,3.250436,10.91338906,717.3160142,"","HM",0,20,"Grassland","Particle_Size",16,25,59,42.279,26.2,18.066,7.055,"LUCAS"
"Lugato",2021,44.407723,3.33738,8.775318149,864.4914047,"","HM",0,20,"Cropland","Particle_Size",31,26,42,53.11,22.8,15.779,5.024,"LUCAS"
"Lugato",2021,43.85097,3.40204,10.60202807,889.4157101,"","HM",0,20,"Grassland","Particle_Size",28,53,20,80.752,36.9,25.095,8.776,"LUCAS"
"Lugato",2021,44.38995,5.924616,11.18587775,827.3916465,"","HM",0,20,"Temperate Forest","Particle_Size",27,59,14,94.894,2.6,6.05,4.594,"LUCAS"
"Lugato",2021,43.864681,4.919768,14.10068538,733.711441,"","HM",0,20,"Grassland","Particle_Size",22,55,23,73.859,28.2,14.336,8.025,"LUCAS"
"Lugato",2021,40.57265,21.20009,10.86029659,780.3368829,"","HM",0,20,"Temperate Forest","Particle_Size",11,27,62,33.16,13.4,6.34,4.903,"LUCAS"
"Lugato",2021,39.48892,23.00444,11.48171455,583.8481544,"","HM",0,20,"Temperate Forest","Particle_Size",12,60,28,67,6.2,4.473,2.042,"LUCAS"
"Lugato",2021,39.48259,21.92366,15.68840073,639.2934398,"","HM",0,20,"Cropland","Particle_Size",26,59,15,85.366,13.1,11.755,2.803,"LUCAS"
"Lugato",2021,39.6634,21.79278,14.47071908,675.9113445,"","HM",0,20,"Shrubland","Particle_Size",29,35,36,39.716,11.5,8.229,2.071,"LUCAS"
"Lugato",2021,37.8512,21.35958,16.62464056,777.286578,"","HM",0,20,"Cropland","Particle_Size",12,35,53,44.578,19.9,10.4,8.224,"LUCAS"
"Lugato",2021,38.45881,23.82054,14.30569618,557.6064608,"","HM",0,20,"Shrubland","Particle_Size",37,35,28,71.273,18.5,5.082,6.389,"LUCAS"
"Lugato",2021,38.19591,23.35067,13.51885417,622.8663033,"","HM",0,20,"Shrubland","Particle_Size",41,50,9,94.048,29,23.512,6.337,"LUCAS"
"Lugato",2021,38.00375,23.15154,14.85897531,586.7498017,"","HM",0,20,"Temperate Forest","Particle_Size",26,57,17,94.922,42.2,9.809,0.982,"LUCAS"
"Lugato",2021,47.26908,19.49748,10.45871417,516.1705212,"","HM",0,20,"Cropland","Particle_Size",16,33,51,62.456,12.5,20.429,2.697,"LUCAS"
"Lugato",2021,47.300645,19.129823,10.79400549,512.5487302,"","HM",0,20,"Cropland","Particle_Size",43,37,21,77.244,29.4,24.914,1.524,"LUCAS"
"Lugato",2021,47.09458,18.77529,10.73009153,524.8584126,"","HM",0,20,"Cropland","Particle_Size",22,50,28,61.558,18.3,13.947,1.67,"LUCAS"
"Lugato",2021,46.76032,18.87772,10.6901488,537.3591946,"","HM",0,20,"Cropland","Particle_Size",25,63,12,82.104,15.3,14.724,0.78,"LUCAS"
"Lugato",2021,46.008592,17.843949,11.23400716,666.2852655,"","HM",0,20,"Cropland","Particle_Size",30,65,4,92.85,10.7,7.749,1.026,"LUCAS"
"Lugato",2021,47.84428,19.55068,10.00011383,532.0569398,"","HM",0,20,"Grassland","Particle_Size",27,32,41,55.112,12.4,9.474,2.148,"LUCAS"
"Lugato",2021,47.67469,22.15997,9.641908222,578.6593665,"","HM",0,20,"Temperate Forest","Particle_Size",4,5,91,11.293,5.6,2.94,1.995,"LUCAS"
"Lugato",2021,48.2477,22.080333,9.638462448,592.501822,"","HM",0,20,"Cropland","Particle_Size",20,55,25,67.048,7.8,5.056,1.616,"LUCAS"
"Lugato",2021,48.259383,21.9738,9.607483385,576.9077695,"","HM",0,20,"Grassland","Particle_Size",62,31,7,92.632,39.8,34.033,6.27,"LUCAS"
"Lugato",2021,47.85395,21.687883,9.733333463,527.3258054,"","HM",0,20,"Cropland","Particle_Size",8,9,82,21.737,7.2,5.813,1.366,"LUCAS"
"Lugato",2021,47.670321,21.187034,10.15623899,537.4516881,"","HM",0,20,"Grassland","Particle_Size",28,70,2,95.531,28.2,23.023,4.683,"LUCAS"
"Lugato",2021,47.17369,20.89246,10.407652,524.5120557,"","HM",0,20,"Cropland","Particle_Size",66,33,1,98.094,21.5,21.227,2.093,"LUCAS"
"Lugato",2021,46.33847,20.53704,10.62500015,525.0441114,"","HM",0,20,"Cropland","Particle_Size",23,70,7,89.689,27.4,21.548,2.717,"LUCAS"
"Lugato",2021,46.798765,19.28012,10.75463421,516.7613636,"","HM",0,20,"Grassland","Particle_Size",9,14,77,24.291,13.8,12.062,3.067,"LUCAS"
"Lugato",2021,53.699167,-8.473889,9.397892316,1283.414079,"","HM",0,20,"Grassland","Particle_Size",15,36,49,31.469,54.5,19.446,40.655,"LUCAS"
